time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate,velocity,playId
9407,95,0,16,"{90, 93, 53, 54}","{33, 36, 24, 25, 26, 94}","{66, 68, 76, 79, 18, 30}","{11, 77, 16, 17, 89}","(85.85, 20.46)","(3.34, 192.07)",3581
9407,54,0,16,"{90, 93, 53, 95}","{33, 36, 24, 25, 26, 94}","{66, 76, 79, 68}","{11, 77, 16, 17, 18, 89, 30}","(82.26, 23.63)","(4.82, 182.38)",3581
9407,36,0,16,{24},"{33, 26, 53, 54, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(80.15, 12.26)","(3.92, 165.4)",3581
9407,25,0,16,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(69.08, 22.81)","(4.58, 165.56)",3581
9407,24,0,16,{36},"{33, 26, 53, 54, 25, 90, 93, 94, 95}","{17, 77}","{66, 68, 11, 76, 79, 16, 18, 89, 30}","(82.82, 13.96)","(4.8, 174.82)",3581
9407,33,0,16,{},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{16},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}","(90.36, 30.39)","(4.35, 171.95)",3581
9407,94,0,16,{90},"{33, 36, 53, 54, 24, 25, 26, 93, 95}","{89, 66, 68}","{11, 76, 77, 79, 16, 17, 18, 30}","(88.98, 25.54)","(5.05, 170.81)",3581
9407,93,0,16,"{90, 53, 54, 95}","{33, 36, 24, 25, 26, 94}","{66, 68, 76, 77, 79, 17, 18, 30}","{16, 89, 11}","(85.06, 20.18)","(5.43, 193.82)",3581
9407,26,0,16,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(79.69, 28.4)","(6.34, 176.99)",3581
9408,76,1,16,"{66, 68, 79, 17, 18, 89, 30}","{16, 11, 77}","{53, 54, 90, 93, 95}","{33, 36, 24, 25, 26, 94}","(83.73, 17.03)","(2.97, 163.67)",3581
9408,77,1,16,{30},"{66, 68, 11, 76, 79, 16, 17, 18, 89}","{24, 36, 93}","{33, 26, 53, 54, 25, 90, 94, 95}","(82.45, 10.07)","(5.46, 209.53)",3581
9408,11,1,16,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(84.17, 48.13)","(5.73, 301.47)",3581
9408,17,1,16,"{76, 30, 79}","{66, 68, 11, 77, 16, 18, 89}","{93, 54}","{33, 26, 36, 53, 24, 25, 90, 94, 95}","(79.24, 14.9)","(3.98, 229.83)",3581
9408,68,1,16,"{66, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","{53, 54, 90, 93, 95}","{33, 36, 24, 25, 26, 94}","(83.06, 18.32)","(4.4, 217.92)",3581
9408,79,1,16,"{17, 18, 76, 68}","{66, 11, 77, 16, 89, 30}","{26, 53, 54, 90, 93, 95}","{33, 36, 24, 25, 94}","(80.85, 17.76)","(4.87, 191.51)",3581
9408,30,1,16,"{17, 76, 77}","{66, 68, 11, 79, 16, 18, 89}","{24, 93, 53, 95}","{33, 26, 36, 54, 25, 90, 94}","(82.8, 12.93)","(9.02, 237.83)",3581
9408,66,1,16,"{89, 18, 76, 68}","{11, 77, 79, 16, 17, 30}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(86.11, 18.35)","(2.81, 193.29)",3581
9408,16,1,16,{},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(90.97, 34.7)","(1.26, 214.38)",3581
9408,89,1,16,"{66, 18, 76, 68}","{11, 77, 79, 16, 17, 30}","{90, 53, 94, 95}","{33, 36, 54, 24, 25, 26, 93}","(87.06, 20.31)","(4.69, 210.19)",3581
9408,18,1,16,"{66, 68, 76, 79, 89}","{11, 77, 16, 17, 30}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(85.4, 18.95)","(0.77, 253.13)",3581
9408,90,0,16,"{53, 54, 93, 94, 95}","{33, 36, 24, 25, 26}","{66, 68, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","(83.92, 19.0)","(4.32, 229.03)",3581
9408,53,0,16,"{54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","{66, 68, 76, 79, 18, 89, 30}","{16, 17, 11, 77}","(85.28, 16.2)","(4.28, 150.65)",3581
9408,95,0,16,"{53, 54, 90, 93, 94}","{33, 36, 24, 25, 26}","{66, 68, 76, 79, 18, 89, 30}","{16, 17, 11, 77}","(84.75, 17.07)","(2.68, 199.46)",3581
9408,54,0,16,"{26, 53, 90, 93, 95}","{33, 36, 24, 25, 94}","{66, 68, 76, 79, 17, 18}","{11, 77, 16, 89, 30}","(81.61, 18.6)","(4.73, 197.61)",3581
9408,36,0,16,{24},"{33, 26, 53, 54, 25, 90, 93, 94, 95}",{77},"{66, 68, 11, 76, 79, 16, 17, 18, 89, 30}","(80.61, 8.24)","(3.98, 207.89)",3581
9408,25,0,16,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(71.02, 17.25)","(5.83, 176.3)",3581
9408,24,0,16,"{36, 93}","{33, 26, 53, 54, 25, 90, 94, 95}","{77, 30}","{66, 68, 11, 76, 79, 16, 17, 18, 89}","(82.94, 9.43)","(3.24, 185.74)",3581
9408,33,0,16,{},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(89.38, 25.88)","(5.29, 211.47)",3581
9408,94,0,16,"{90, 53, 95}","{33, 36, 54, 24, 25, 26, 93}","{89, 66, 18}","{68, 11, 76, 77, 79, 16, 17, 30}","(88.52, 19.86)","(5.44, 195.7)",3581
9408,93,0,16,"{53, 54, 24, 90, 95}","{33, 36, 25, 26, 94}","{66, 68, 76, 77, 79, 17, 18, 30}","{16, 89, 11}","(83.45, 14.37)","(6.08, 210.97)",3581
9408,26,0,16,{54},"{33, 36, 53, 24, 25, 90, 93, 94, 95}",{79},"{66, 68, 11, 76, 77, 16, 17, 18, 89, 30}","(78.68, 21.17)","(7.64, 202.56)",3581
9409,76,1,16,"{66, 68, 79, 18, 89}","{11, 77, 16, 17, 30}","{94, 53, 54, 95}","{33, 26, 36, 24, 25, 90, 93}","(84.29, 14.61)","(2.07, 178.79)",3581
9409,77,1,16,{},"{66, 68, 11, 76, 79, 16, 17, 18, 89, 30}","{24, 36, 93}","{33, 26, 53, 54, 25, 90, 94, 95}","(79.43, 5.92)","(5.08, 231.28)",3581
9409,11,1,16,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(78.54, 49.2)","(6.13, 264.97)",3581
9409,17,1,16,"{30, 79}","{66, 68, 11, 76, 77, 16, 18, 89}","{26, 93, 54}","{33, 36, 53, 24, 25, 90, 94, 95}","(75.36, 12.4)","(5.72, 241.52)",3581
9409,68,1,16,"{89, 76, 79}","{66, 11, 77, 16, 17, 18, 30}","{90, 54, 95}","{33, 36, 53, 24, 25, 26, 93, 94}","(80.19, 15.45)","(3.63, 229.04)",3581
9409,79,1,16,"{17, 76, 68}","{66, 11, 77, 16, 18, 89, 30}","{90, 93, 54, 95}","{33, 36, 53, 24, 25, 26, 94}","(80.17, 13.15)","(4.51, 195.72)",3581
9409,30,1,16,{17},"{66, 68, 11, 76, 77, 79, 16, 18, 89}","{36, 93}","{33, 26, 53, 54, 24, 25, 90, 94, 95}","(74.4, 8.42)","(9.85, 241.84)",3581
9409,66,1,16,"{89, 18, 76}","{68, 11, 77, 79, 16, 17, 30}","{53, 94, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","(85.38, 16.16)","(1.63, 218.41)",3581
9409,16,1,16,{},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(90.82, 35.24)","(0.35, 262.07)",3581
9409,89,1,16,"{66, 18, 76, 68}","{11, 77, 79, 16, 17, 30}","{33, 54, 90, 94, 95}","{36, 53, 24, 25, 26, 93}","(83.56, 17.44)","(4.72, 245.49)",3581
9409,18,1,16,"{89, 66, 76}","{68, 11, 77, 79, 16, 17, 30}","{33, 94, 95}","{26, 36, 53, 54, 24, 25, 90, 93}","(84.7, 19.28)","(1.39, 277.93)",3581
9409,90,0,16,"{54, 95}","{33, 36, 53, 24, 25, 26, 93, 94}","{89, 68, 79}","{66, 11, 76, 77, 16, 17, 18, 30}","(79.5, 16.67)","(5.44, 249.27)",3581
9409,53,0,16,"{94, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","{66, 76}","{68, 11, 77, 79, 16, 17, 18, 89, 30}","(87.68, 13.49)","(2.21, 137.46)",3581
9409,95,0,16,"{94, 90, 53, 54}","{33, 36, 24, 25, 26, 93}","{66, 68, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","(84.09, 15.51)","(1.35, 230.69)",3581
9409,54,0,16,"{90, 93, 95}","{33, 36, 53, 24, 25, 26, 94}","{68, 76, 79, 17, 89}","{66, 11, 77, 16, 18, 30}","(79.39, 14.76)","(4.7, 225.54)",3581
9409,36,0,16,{93},"{33, 26, 53, 54, 24, 25, 90, 94, 95}","{77, 30}","{66, 68, 11, 76, 79, 16, 17, 18, 89}","(76.43, 5.64)","(6.13, 247.34)",3581
9409,25,0,16,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(69.55, 11.35)","(6.97, 208.57)",3581
9409,24,0,16,{93},"{33, 26, 36, 53, 54, 25, 90, 94, 95}",{77},"{66, 68, 11, 76, 79, 16, 17, 18, 89, 30}","(82.23, 7.56)","(2.63, 235.25)",3581
9409,33,0,16,{},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","{89, 18}","{66, 68, 11, 76, 77, 79, 16, 17, 30}","(84.81, 21.69)","(6.94, 238.12)",3581
9409,94,0,16,"{53, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","{89, 66, 18, 76}","{68, 11, 77, 79, 16, 17, 30}","(86.2, 15.24)","(4.65, 211.54)",3581
9409,93,0,16,"{24, 36, 54}","{33, 26, 53, 25, 90, 94, 95}","{17, 77, 30, 79}","{66, 68, 11, 76, 16, 18, 89}","(78.73, 10.04)","(6.9, 240.26)",3581
9409,26,0,16,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{17},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","(73.82, 14.6)","(8.48, 227.72)",3581
9410,76,1,7,{66},"{68, 11, 77, 79, 16, 17, 18, 89, 30}","{53, 94, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","(83.83, 12.94)","(1.66, 223.35)",3581
9410,77,1,7,{},"{66, 68, 11, 76, 79, 16, 17, 18, 89, 30}","{24, 93}","{33, 26, 36, 53, 54, 25, 90, 94, 95}","(74.61, 3.81)","(5.28, 256.58)",3581
9410,11,1,7,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(72.13, 47.08)","(7.13, 248.18)",3581
9410,17,1,7,{},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","{26, 93}","{33, 36, 53, 54, 24, 25, 90, 94, 95}","(69.24, 9.49)","(6.87, 247.91)",3581
9410,68,1,7,"{89, 79}","{66, 11, 76, 77, 16, 17, 18, 30}","{90, 54}","{33, 36, 53, 24, 25, 26, 93, 94, 95}","(77.54, 13.55)","(3.11, 247.25)",3581
9410,79,1,7,{68},"{66, 11, 76, 77, 16, 17, 18, 89, 30}","{24, 54}","{33, 26, 36, 53, 25, 90, 93, 94, 95}","(78.37, 9.15)","(4.08, 218.35)",3581
9410,30,1,7,{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}","{25, 36}","{33, 26, 53, 54, 24, 90, 93, 94, 95}","(65.45, 3.69)","(9.98, 244.53)",3581
9410,66,1,7,"{18, 76}","{68, 11, 77, 79, 16, 17, 89, 30}","{53, 94, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","(84.25, 15.74)","(1.33, 265.31)",3581
9410,16,1,7,{},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(90.59, 34.66)","(0.87, 208.38)",3581
9410,89,1,7,"{18, 68}","{66, 11, 76, 77, 79, 16, 17, 30}","{33, 90, 95}","{36, 53, 54, 24, 25, 26, 93, 94}","(78.57, 16.37)","(5.26, 260.87)",3581
9410,18,1,7,"{89, 66}","{68, 11, 76, 77, 79, 16, 17, 30}","{33, 95}","{26, 36, 53, 54, 24, 25, 90, 93, 94}","(82.54, 19.32)","(2.98, 271.37)",3581
9410,90,0,7,{54},"{33, 36, 53, 24, 25, 26, 93, 94, 95}","{89, 68}","{66, 11, 76, 77, 79, 16, 17, 18, 30}","(73.85, 15.17)","(5.79, 257.09)",3581
9410,53,0,7,{94},"{33, 26, 36, 54, 24, 25, 90, 93, 95}","{66, 76}","{68, 11, 77, 79, 16, 17, 18, 89, 30}","(88.12, 12.83)","(1.29, 224.52)",3581
9410,95,0,7,{94},"{33, 26, 36, 53, 54, 24, 25, 90, 93}","{89, 66, 18, 76}","{68, 11, 77, 79, 16, 17, 30}","(82.78, 15.23)","(1.74, 252.63)",3581
9410,54,0,7,{90},"{33, 36, 53, 24, 25, 26, 93, 94, 95}","{68, 79}","{66, 11, 76, 77, 16, 17, 18, 89, 30}","(74.95, 12.05)","(5.45, 243.48)",3581
9410,36,0,7,{93},"{33, 26, 53, 54, 24, 25, 90, 94, 95}",{30},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}","(69.45, 3.61)","(7.71, 256.26)",3581
9410,25,0,7,{26},"{33, 36, 53, 54, 24, 90, 93, 94, 95}",{30},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}","(64.42, 5.24)","(8.21, 229.06)",3581
9410,24,0,7,{},"{33, 26, 36, 53, 54, 25, 90, 93, 94, 95}","{77, 79}","{66, 68, 11, 76, 16, 17, 18, 89, 30}","(78.57, 6.59)","(4.74, 259.1)",3581
9410,33,0,7,{},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","{89, 18}","{66, 68, 11, 76, 77, 79, 16, 17, 30}","(77.71, 18.65)","(7.78, 250.11)",3581
9410,94,0,7,"{53, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","{66, 76}","{68, 11, 77, 79, 16, 17, 18, 89, 30}","(83.72, 11.9)","(3.93, 228.36)",3581
9410,93,0,7,{36},"{33, 26, 53, 54, 24, 25, 90, 94, 95}","{17, 77}","{66, 68, 11, 76, 79, 16, 18, 89, 30}","(71.67, 7.55)","(7.62, 252.94)",3581
9410,26,0,7,{25},"{33, 36, 53, 54, 24, 90, 93, 94, 95}",{17},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","(66.31, 9.85)","(8.79, 242.36)",3581
9411,76,1,18,{66},"{68, 11, 77, 79, 16, 17, 18, 89, 30}","{53, 94, 95}","{33, 26, 36, 54, 24, 25, 90, 93}","(82.13, 12.31)","(2.05, 263.15)",3581
9411,77,1,18,{},"{66, 68, 11, 76, 79, 16, 17, 18, 89, 30}",{24},"{33, 26, 36, 53, 54, 25, 90, 93, 94, 95}","(69.32, 3.42)","(4.92, 269.11)",3581
9411,11,1,18,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(65.35, 44.02)","(7.3, 245.36)",3581
9411,17,1,18,{},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","{26, 93}","{33, 36, 53, 54, 24, 25, 90, 94, 95}","(62.81, 7.34)","(5.51, 254.97)",3581
9411,68,1,18,{89},"{66, 11, 76, 77, 79, 16, 17, 18, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(74.51, 13.06)","(3.0, 268.61)",3581
9411,79,1,18,{},"{66, 68, 11, 76, 77, 16, 17, 18, 89, 30}",{24},"{33, 26, 36, 53, 54, 25, 90, 93, 94, 95}","(75.23, 6.86)","(3.53, 247.29)",3581
9411,30,1,18,{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}",{25},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}","(56.43, -0.09)","(9.37, 249.14)",3581
9411,66,1,18,{76},"{68, 11, 77, 79, 16, 17, 18, 89, 30}","{53, 95}","{33, 26, 36, 54, 24, 25, 90, 93, 94}","(82.77, 15.89)","(1.58, 277.95)",3581
9411,16,1,18,{},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(89.97, 33.75)","(1.37, 221.47)",3581
9411,89,1,18,{68},"{66, 11, 76, 77, 79, 16, 17, 18, 30}",{33},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(73.26, 15.72)","(5.12, 263.44)",3581
9411,18,1,18,{},"{66, 68, 11, 76, 77, 79, 16, 17, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(78.85, 19.36)","(3.53, 264.15)",3581
9411,90,0,18,"{33, 54}","{36, 53, 24, 25, 26, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(68.28, 14.07)","(5.17, 260.48)",3581
9411,53,0,18,{},"{33, 26, 36, 54, 24, 25, 90, 93, 94, 95}","{66, 76}","{68, 11, 77, 79, 16, 17, 18, 89, 30}","(85.84, 12.09)","(2.7, 256.18)",3581
9411,95,0,18,{94},"{33, 26, 36, 53, 54, 24, 25, 90, 93}","{66, 76}","{68, 11, 77, 79, 16, 17, 18, 89, 30}","(80.74, 14.39)","(2.6, 247.7)",3581
9411,54,0,18,{90},"{33, 36, 53, 24, 25, 26, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(69.76, 9.9)","(5.18, 249.53)",3581
9411,36,0,18,"{25, 93}","{33, 26, 53, 54, 24, 90, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(61.59, 1.99)","(7.48, 258.95)",3581
9411,25,0,18,{36},"{33, 26, 53, 54, 24, 90, 93, 94, 95}",{30},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}","(57.28, 0.79)","(7.71, 248.15)",3581
9411,24,0,18,{},"{33, 26, 36, 53, 54, 25, 90, 93, 94, 95}","{77, 79}","{66, 68, 11, 76, 16, 17, 18, 89, 30}","(73.09, 5.81)","(5.4, 263.54)",3581
9411,33,0,18,{90},"{36, 53, 54, 24, 25, 26, 93, 94, 95}",{89},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 30}","(70.33, 16.38)","(7.06, 254.71)",3581
9411,94,0,18,{95},"{33, 26, 36, 53, 54, 24, 25, 90, 93}",{76},"{66, 68, 11, 77, 79, 16, 17, 18, 89, 30}","(80.34, 10.07)","(3.91, 253.59)",3581
9411,93,0,18,{36},"{33, 26, 53, 54, 24, 25, 90, 94, 95}",{17},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","(64.25, 5.51)","(7.07, 254.84)",3581
9411,26,0,18,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{17},"{66, 68, 11, 76, 77, 79, 16, 18, 89, 30}","(58.4, 6.42)","(7.81, 248.54)",3581
9444,76,1,0,"{66, 68, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(57.04, 21.78)","(0.25, 255.86)",3602
9444,77,1,0,"{66, 68, 76, 12, 16}","{79, 17, 18, 89, 30}","{93, 94}","{33, 26, 36, 53, 54, 24, 25, 90, 95}","(57.33, 20.15)","(0.08, 158.5)",3602
9444,17,1,0,{89},"{66, 68, 12, 76, 77, 79, 16, 18, 30}","{33, 95}","{26, 36, 53, 54, 24, 25, 90, 93, 94}","(57.04, 32.5)","(0.15, 272.44)",3602
9444,12,1,0,"{18, 77}","{66, 68, 76, 79, 16, 17, 89, 30}","{24, 94}","{33, 26, 36, 53, 54, 25, 90, 93, 95}","(56.9, 15.25)","(0.2, 216.65)",3602
9444,68,1,0,"{66, 76, 77, 79, 16, 89}","{17, 18, 12, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(57.09, 24.92)","(0.02, 218.74)",3602
9444,79,1,0,"{66, 68, 76, 16, 89}","{12, 77, 17, 18, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(57.16, 26.41)","(0.14, 299.9)",3602
9444,30,1,0,{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(63.29, 23.49)","(0.02, 190.94)",3602
9444,66,1,0,"{68, 76, 77, 79, 16, 89}","{17, 18, 12, 30}","{90, 93}","{33, 36, 53, 54, 24, 25, 26, 94, 95}","(56.64, 23.31)","(0.13, 224.5)",3602
9444,16,1,0,"{66, 68, 76, 77, 79, 89}","{17, 18, 12, 30}","{90, 93}","{33, 36, 53, 54, 24, 25, 26, 94, 95}","(57.53, 23.35)","(0.4, 102.61)",3602
9444,89,1,0,"{66, 68, 79, 16, 17}","{12, 76, 77, 18, 30}","{90, 95}","{33, 36, 53, 54, 24, 25, 26, 93, 94}","(57.81, 28.13)","(0.14, 216.71)",3602
9444,18,1,0,{12},"{66, 68, 76, 77, 79, 16, 17, 89, 30}",{94},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 95}","(57.67, 14.19)","(0.1, 211.8)",3602
9444,90,0,0,"{93, 54, 95}","{33, 36, 53, 24, 25, 26, 94}","{66, 68, 76, 79, 16, 89}","{12, 77, 17, 18, 30}","(55.57, 25.27)","(0.11, 106.72)",3602
9444,53,0,0,"{94, 93, 54}","{33, 26, 36, 24, 25, 90, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(51.33, 20.98)","(0.03, 30.51)",3602
9444,95,0,0,"{90, 26}","{33, 36, 53, 54, 24, 25, 93, 94}","{89, 17, 68, 79}","{66, 12, 76, 77, 16, 18, 30}","(55.08, 28.21)","(0.12, 221.04)",3602
9444,54,0,0,"{90, 93, 53}","{33, 36, 24, 25, 26, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(51.56, 24.08)","(0.03, 170.51)",3602
9444,36,0,0,{},"{33, 26, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(48.08, 11.48)","(0.05, 234.63)",3602
9444,25,0,0,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(37.76, 21.3)","(0.38, 224.59)",3602
9444,24,0,0,{94},"{33, 26, 36, 53, 54, 25, 90, 93, 95}",{12},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}","(52.31, 14.33)","(0.4, 234.76)",3602
9444,33,0,0,{26},"{36, 53, 54, 24, 25, 90, 93, 94, 95}",{17},"{66, 68, 12, 76, 77, 79, 16, 18, 89, 30}","(53.03, 33.96)","(2.16, 309.22)",3602
9444,94,0,0,"{24, 93, 53}","{33, 26, 36, 54, 25, 90, 95}","{12, 18, 76, 77}","{66, 68, 79, 16, 17, 89, 30}","(55.18, 18.11)","(0.3, 65.56)",3602
9444,93,0,0,"{94, 90, 53, 54}","{33, 36, 24, 25, 26, 95}","{66, 68, 76, 77, 79, 16}","{12, 17, 18, 89, 30}","(55.14, 22.96)","(0.31, 138.61)",3602
9444,26,0,0,"{33, 95}","{36, 53, 54, 24, 25, 90, 93, 94}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(50.68, 30.56)","(0.35, 75.55)",3602
9445,76,1,16,"{66, 68, 77, 79, 16}","{12, 17, 18, 89, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(56.41, 21.73)","(1.76, 276.76)",3602
9445,77,1,16,"{66, 68, 76, 12, 16}","{79, 17, 18, 89, 30}","{93, 94}","{33, 26, 36, 53, 54, 24, 25, 90, 95}","(57.44, 19.97)","(0.74, 117.26)",3602
9445,17,1,16,{89},"{66, 68, 12, 76, 77, 79, 16, 18, 30}",{95},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94}","(56.73, 32.2)","(1.6, 230.99)",3602
9445,12,1,16,"{18, 77}","{66, 68, 76, 79, 16, 17, 89, 30}","{24, 94}","{33, 26, 36, 53, 54, 25, 90, 93, 95}","(56.35, 15.26)","(1.82, 266.03)",3602
9445,68,1,16,"{66, 76, 77, 79, 16, 89}","{17, 18, 12, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(57.08, 24.94)","(0.65, 20.69)",3602
9445,79,1,16,"{66, 68, 76, 16, 89}","{12, 77, 17, 18, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(56.77, 26.44)","(1.68, 281.99)",3602
9445,30,1,16,{16},"{66, 68, 12, 76, 77, 79, 17, 18, 89}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(63.29, 23.47)","(0.68, 283.21)",3602
9445,66,1,16,"{68, 76, 77, 79, 16, 89}","{17, 18, 12, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(56.51, 23.11)","(0.16, 274.54)",3602
9445,16,1,16,"{66, 68, 76, 77, 79, 89, 30}","{17, 18, 12}","{90, 93}","{33, 36, 53, 54, 24, 25, 26, 94, 95}","(58.49, 23.28)","(2.43, 97.42)",3602
9445,89,1,16,"{66, 68, 79, 16, 17}","{12, 76, 77, 18, 30}","{90, 95}","{33, 36, 53, 54, 24, 25, 26, 93, 94}","(57.54, 27.96)","(0.68, 268.9)",3602
9445,18,1,16,{12},"{66, 68, 76, 77, 79, 16, 17, 89, 30}",{94},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 95}","(57.35, 14.1)","(2.1, 249.11)",3602
9445,90,0,16,"{93, 54, 95}","{33, 36, 53, 24, 25, 26, 94}","{66, 68, 76, 79, 16, 89}","{12, 77, 17, 18, 30}","(55.87, 25.37)","(1.15, 83.58)",3602
9445,53,0,16,"{93, 54}","{33, 26, 36, 24, 25, 90, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(51.35, 21.0)","(0.6, 44.12)",3602
9445,95,0,16,"{90, 26}","{33, 36, 53, 54, 24, 25, 93, 94}","{89, 17, 68, 79}","{66, 12, 76, 77, 16, 18, 30}","(55.3, 28.09)","(0.43, 90.98)",3602
9445,54,0,16,"{90, 93, 53}","{33, 36, 24, 25, 26, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(51.56, 24.05)","(0.57, 293.46)",3602
9445,36,0,16,{24},"{33, 26, 53, 54, 25, 90, 93, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(48.03, 11.43)","(0.62, 238.41)",3602
9445,25,0,16,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 12, 76, 77, 79, 16, 17, 18, 89, 30}","(37.56, 21.08)","(0.34, 247.07)",3602
